date,airline,source,destination,scheduled_flights,cancelled_flights,flown_flights,avg_fare_inr,on_time_pct,cancellation_rate,route,is_indigo,period
2025-09-12,Air India,DEL,BOM,18,1,17,3807.0,79.4,0.056,DEL-BOM,False,normal
2025-09-12,Air India,DEL,BLR,17,0,17,4381.0,79.3,0.0,DEL-BLR,False,normal
2025-09-12,Air India,BOM,BLR,18,0,18,2670.0,87.7,0.0,BOM-BLR,False,normal
2025-09-12,Air India,DEL,CCU,27,0,27,3421.0,84.9,0.0,DEL-CCU,False,normal
2025-09-12,Air India,BOM,HYD,15,1,14,3996.0,82.4,0.067,BOM-HYD,False,normal
2025-09-12,Air India,DEL,HYD,19,0,19,4494.0,90.2,0.0,DEL-HYD,False,normal
2025-09-12,Air India,BLR,MAA,23,0,23,3876.0,88.4,0.0,BLR-MAA,False,normal
2025-09-12,Air India,DEL,MAA,19,1,18,4740.0,92.6,0.053,DEL-MAA,False,normal
2025-09-12,Air India,BOM,PNQ,31,0,31,3196.0,81.8,0.0,BOM-PNQ,False,normal
2025-09-12,Air India,DEL,GOI,17,0,17,3525.0,88.5,0.0,DEL-GOI,False,normal
2025-09-12,Air India,BLR,CCU,15,0,15,3415.0,92.9,0.0,BLR-CCU,False,normal
2025-09-12,Air India,BOM,AMD,24,2,22,3749.0,83.5,0.083,BOM-AMD,False,normal
2025-09-12,SpiceJet,DEL,BOM,19,0,19,4914.0,85.5,0.0,DEL-BOM,False,normal
2025-09-12,SpiceJet,DEL,BLR,12,0,12,7026.0,84.1,0.0,DEL-BLR,False,normal
2025-09-12,SpiceJet,BOM,BLR,16,0,16,5872.0,71.8,0.0,BOM-BLR,False,normal
2025-09-12,SpiceJet,DEL,CCU,18,0,18,4168.0,83.3,0.0,DEL-CCU,False,normal
2025-09-12,SpiceJet,BOM,HYD,18,4,14,2998.0,93.2,0.222,BOM-HYD,False,normal
2025-09-12,SpiceJet,DEL,HYD,18,1,17,4386.0,85.0,0.056,DEL-HYD,False,normal
2025-09-12,SpiceJet,BLR,MAA,17,0,17,4301.0,92.8,0.0,BLR-MAA,False,normal
2025-09-12,SpiceJet,DEL,MAA,18,0,18,4879.0,84.1,0.0,DEL-MAA,False,normal
2025-09-12,SpiceJet,BOM,PNQ,18,0,18,3521.0,96.4,0.0,BOM-PNQ,False,normal
2025-09-12,SpiceJet,DEL,GOI,12,1,11,4459.0,84.8,0.083,DEL-GOI,False,normal
2025-09-12,SpiceJet,BLR,CCU,19,0,19,4781.0,84.1,0.0,BLR-CCU,False,normal
2025-09-12,SpiceJet,BOM,AMD,22,1,21,3336.0,87.2,0.045,BOM-AMD,False,normal
2025-09-12,Akasa Air,DEL,BOM,20,0,20,3913.0,86.1,0.0,DEL-BOM,False,normal
2025-09-12,Akasa Air,DEL,BLR,18,0,18,5229.0,91.2,0.0,DEL-BLR,False,normal
2025-09-12,Akasa Air,BOM,BLR,16,0,16,5022.0,84.2,0.0,BOM-BLR,False,normal
2025-09-12,Akasa Air,DEL,CCU,16,0,16,3404.0,84.1,0.0,DEL-CCU,False,normal
2025-09-12,Akasa Air,BOM,HYD,17,1,16,5052.0,80.9,0.059,BOM-HYD,False,normal
2025-09-12,Akasa Air,DEL,HYD,22,0,22,3903.0,94.3,0.0,DEL-HYD,False,normal
2025-09-12,Akasa Air,BLR,MAA,21,0,21,5052.0,82.4,0.0,BLR-MAA,False,normal
2025-09-12,Akasa Air,DEL,MAA,13,0,13,4816.0,85.8,0.0,DEL-MAA,False,normal
2025-09-12,Akasa Air,BOM,PNQ,16,0,16,3077.0,89.6,0.0,BOM-PNQ,False,normal
2025-09-12,Akasa Air,DEL,GOI,16,0,16,4701.0,95.5,0.0,DEL-GOI,False,normal
2025-09-12,Akasa Air,BLR,CCU,25,0,25,5300.0,95.2,0.0,BLR-CCU,False,normal
2025-09-12,Akasa Air,BOM,AMD,13,0,13,2675.0,79.9,0.0,BOM-AMD,False,normal
2025-09-12,Air India Express,DEL,BOM,13,0,13,4194.0,86.3,0.0,DEL-BOM,False,normal
2025-09-12,Air India Express,DEL,BLR,17,0,17,3336.0,83.7,0.0,DEL-BLR,False,normal
2025-09-12,Air India Express,BOM,BLR,14,0,14,2333.0,88.3,0.0,BOM-BLR,False,normal
2025-09-12,Air India Express,DEL,CCU,12,0,12,5628.0,85.2,0.0,DEL-CCU,False,normal
2025-09-12,Air India Express,BOM,HYD,25,0,25,4897.0,82.7,0.0,BOM-HYD,False,normal
2025-09-12,Air India Express,DEL,HYD,15,0,15,5174.0,94.7,0.0,DEL-HYD,False,normal
2025-09-12,Air India Express,BLR,MAA,25,0,25,5138.0,79.5,0.0,BLR-MAA,False,normal
2025-09-12,Air India Express,DEL,MAA,19,0,19,2193.0,89.4,0.0,DEL-MAA,False,normal
2025-09-12,Air India Express,BOM,PNQ,16,0,16,3687.0,83.7,0.0,BOM-PNQ,False,normal
2025-09-12,Air India Express,DEL,GOI,16,0,16,5526.0,76.5,0.0,DEL-GOI,False,normal
2025-09-12,Air India Express,BLR,CCU,16,0,16,5876.0,81.4,0.0,BLR-CCU,False,normal
2025-09-12,Air India Express,BOM,AMD,23,1,22,5836.0,86.2,0.043,BOM-AMD,False,normal
2025-09-13,IndiGo,DEL,BOM,12,0,12,3635.0,89.0,0.0,DEL-BOM,True,normal
2025-09-13,IndiGo,DEL,BLR,17,0,17,4733.0,88.8,0.0,DEL-BLR,True,normal
2025-09-13,IndiGo,BOM,BLR,15,0,15,3168.0,85.5,0.0,BOM-BLR,True,normal
2025-09-13,IndiGo,DEL,CCU,18,0,18,4475.0,92.8,0.0,DEL-CCU,True,normal
2025-09-13,IndiGo,BOM,HYD,14,0,14,4480.0,87.8,0.0,BOM-HYD,True,normal
2025-09-13,IndiGo,DEL,HYD,14,0,14,5557.0,82.5,0.0,DEL-HYD,True,normal
2025-09-13,IndiGo,BLR,MAA,20,1,19,4219.0,92.8,0.05,BLR-MAA,True,normal
2025-09-13,IndiGo,DEL,MAA,14,2,12,3444.0,81.9,0.143,DEL-MAA,True,normal
2025-09-13,IndiGo,BOM,PNQ,18,0,18,3509.0,81.7,0.0,BOM-PNQ,True,normal
2025-09-13,IndiGo,DEL,GOI,19,0,19,3179.0,85.5,0.0,DEL-GOI,True,normal
2025-09-13,IndiGo,BLR,CCU,20,3,17,4769.0,92.5,0.15,BLR-CCU,True,normal
2025-09-13,IndiGo,BOM,AMD,17,0,17,3848.0,79.2,0.0,BOM-AMD,True,normal
2025-09-13,Air India,DEL,BOM,23,1,22,3967.0,89.6,0.043,DEL-BOM,False,normal
2025-09-13,Air India,DEL,BLR,21,2,19,3247.0,71.9,0.095,DEL-BLR,False,normal
2025-09-13,Air India,BOM,BLR,24,0,24,3719.0,85.6,0.0,BOM-BLR,False,normal
2025-09-13,Air India,DEL,CCU,19,0,19,3039.0,89.0,0.0,DEL-CCU,False,normal
2025-09-13,Air India,BOM,HYD,26,0,26,4131.0,87.9,0.0,BOM-HYD,False,normal
2025-09-13,Air India,DEL,HYD,15,0,15,3404.0,82.1,0.0,DEL-HYD,False,normal
2025-09-13,Air India,BLR,MAA,24,0,24,5357.0,78.3,0.0,BLR-MAA,False,normal
2025-09-13,Air India,DEL,MAA,30,1,29,4689.0,84.8,0.033,DEL-MAA,False,normal
2025-09-13,Air India,BOM,PNQ,17,0,17,3926.0,82.1,0.0,BOM-PNQ,False,normal
2025-09-13,Air India,DEL,GOI,23,1,22,6231.0,86.0,0.043,DEL-GOI,False,normal
2025-09-13,Air India,BLR,CCU,19,0,19,5091.0,81.4,0.0,BLR-CCU,False,normal
2025-09-13,Air India,BOM,AMD,20,0,20,4043.0,80.6,0.0,BOM-AMD,False,normal
2025-09-13,SpiceJet,DEL,BOM,16,0,16,5161.0,87.7,0.0,DEL-BOM,False,normal
2025-09-13,SpiceJet,DEL,BLR,11,0,11,5293.0,79.5,0.0,DEL-BLR,False,normal
2025-09-13,SpiceJet,BOM,BLR,20,0,20,5479.0,88.5,0.0,BOM-BLR,False,normal
2025-09-13,SpiceJet,DEL,CCU,18,1,17,4568.0,67.4,0.056,DEL-CCU,False,normal
2025-09-13,SpiceJet,BOM,HYD,17,0,17,4416.0,93.1,0.0,BOM-HYD,False,normal
2025-09-13,SpiceJet,DEL,HYD,21,0,21,4200.0,95.8,0.0,DEL-HYD,False,normal
2025-09-13,SpiceJet,BLR,MAA,19,0,19,4998.0,85.4,0.0,BLR-MAA,False,normal
2025-09-13,SpiceJet,DEL,MAA,16,0,16,2131.0,86.0,0.0,DEL-MAA,False,normal
2025-09-13,SpiceJet,BOM,PNQ,18,0,18,3949.0,88.1,0.0,BOM-PNQ,False,normal
2025-09-13,SpiceJet,DEL,GOI,18,0,18,1800.0,82.3,0.0,DEL-GOI,False,normal
2025-09-13,SpiceJet,BLR,CCU,16,0,16,2476.0,83.2,0.0,BLR-CCU,False,normal
2025-09-13,SpiceJet,BOM,AMD,23,0,23,3781.0,81.6,0.0,BOM-AMD,False,normal
2025-09-13,Akasa Air,DEL,BOM,15,0,15,4905.0,80.7,0.0,DEL-BOM,False,normal
2025-09-13,Akasa Air,DEL,BLR,19,0,19,2814.0,87.3,0.0,DEL-BLR,False,normal
2025-09-13,Akasa Air,BOM,BLR,11,0,11,4002.0,89.5,0.0,BOM-BLR,False,normal
2025-09-13,Akasa Air,DEL,CCU,19,0,19,3982.0,90.5,0.0,DEL-CCU,False,normal
2025-09-13,Akasa Air,BOM,HYD,17,0,17,3400.0,82.7,0.0,BOM-HYD,False,normal
2025-09-13,Akasa Air,DEL,HYD,13,2,11,3508.0,79.4,0.154,DEL-HYD,False,normal
2025-09-13,Akasa Air,BLR,MAA,30,1,29,4263.0,79.8,0.033,BLR-MAA,False,normal
2025-09-13,Akasa Air,DEL,MAA,15,0,15,5832.0,79.4,0.0,DEL-MAA,False,normal
2025-09-13,Akasa Air,BOM,PNQ,14,0,14,5593.0,87.3,0.0,BOM-PNQ,False,normal
2025-09-13,Akasa Air,DEL,GOI,19,0,19,4801.0,78.2,0.0,DEL-GOI,False,normal
2025-09-13,Akasa Air,BLR,CCU,17,0,17,4988.0,87.5,0.0,BLR-CCU,False,normal
2025-09-13,Akasa Air,BOM,AMD,19,0,19,4959.0,82.9,0.0,BOM-AMD,False,normal
2025-09-13,Air India Express,DEL,BOM,10,0,10,4092.0,79.5,0.0,DEL-BOM,False,normal
2025-09-13,Air India Express,DEL,BLR,14,0,14,4478.0,87.8,0.0,DEL-BLR,False,normal
2025-09-13,Air India Express,BOM,BLR,19,1,18,5116.0,96.7,0.053,BOM-BLR,False,normal
2025-09-13,Air India Express,DEL,CCU,16,0,16,3917.0,82.9,0.0,DEL-CCU,False,normal
2025-09-13,Air India Express,BOM,HYD,16,0,16,3463.0,82.0,0.0,BOM-HYD,False,normal
2025-09-13,Air India Express,DEL,HYD,17,0,17,3508.0,85.7,0.0,DEL-HYD,False,normal
2025-09-13,Air India Express,BLR,MAA,16,0,16,5833.0,79.8,0.0,BLR-MAA,False,normal
2025-09-13,Air India Express,DEL,MAA,24,0,24,3622.0,87.8,0.0,DEL-MAA,False,normal
2025-09-13,Air India Express,BOM,PNQ,14,2,12,2410.0,94.9,0.143,BOM-PNQ,False,normal
2025-09-13,Air India Express,DEL,GOI,20,0,20,5854.0,87.5,0.0,DEL-GOI,False,normal
2025-09-13,Air India Express,BLR,CCU,24,0,24,5674.0,93.1,0.0,BLR-CCU,False,normal
2025-09-13,Air India Express,BOM,AMD,14,0,14,4729.0,88.5,0.0,BOM-AMD,False,normal
2025-09-14,IndiGo,DEL,BOM,21,0,21,3654.0,79.8,0.0,DEL-BOM,True,normal
2025-09-14,IndiGo,DEL,BLR,20,0,20,3409.0,83.9,0.0,DEL-BLR,True,normal
2025-09-14,IndiGo,BOM,BLR,24,0,24,2683.0,83.4,0.0,BOM-BLR,True,normal
2025-09-14,IndiGo,DEL,CCU,15,1,14,2810.0,99.0,0.067,DEL-CCU,True,normal
2025-09-14,IndiGo,BOM,HYD,13,0,13,4435.0,96.7,0.0,BOM-HYD,True,normal
2025-09-14,IndiGo,DEL,HYD,15,0,15,5193.0,84.1,0.0,DEL-HYD,True,normal
2025-09-14,IndiGo,BLR,MAA,23,0,23,5371.0,84.7,0.0,BLR-MAA,True,normal
2025-09-14,IndiGo,DEL,MAA,20,0,20,3904.0,76.8,0.0,DEL-MAA,True,normal
2025-09-14,IndiGo,BOM,PNQ,20,0,20,4818.0,66.3,0.0,BOM-PNQ,True,normal
2025-09-14,IndiGo,DEL,GOI,17,0,17,4107.0,81.9,0.0,DEL-GOI,True,normal
2025-09-14,IndiGo,BLR,CCU,21,0,21,5157.0,94.8,0.0,BLR-CCU,True,normal
2025-09-14,IndiGo,BOM,AMD,18,0,18,4150.0,87.2,0.0,BOM-AMD,True,normal
2025-09-14,Air India,DEL,BOM,17,0,17,3491.0,84.4,0.0,DEL-BOM,False,normal
2025-09-14,Air India,DEL,BLR,12,0,12,2618.0,86.9,0.0,DEL-BLR,False,normal
2025-09-14,Air India,BOM,BLR,18,0,18,3247.0,84.9,0.0,BOM-BLR,False,normal
2025-09-14,Air India,DEL,CCU,18,0,18,4194.0,70.1,0.0,DEL-CCU,False,normal
2025-09-14,Air India,BOM,HYD,18,0,18,5519.0,88.9,0.0,BOM-HYD,False,normal
2025-09-14,Air India,DEL,HYD,17,0,17,4471.0,88.4,0.0,DEL-HYD,False,normal
2025-09-14,Air India,BLR,MAA,28,2,26,3652.0,76.7,0.071,BLR-MAA,False,normal
2025-09-14,Air India,DEL,MAA,18,0,18,3924.0,88.5,0.0,DEL-MAA,False,normal
2025-09-14,Air India,BOM,PNQ,16,0,16,4000.0,90.3,0.0,BOM-PNQ,False,normal
2025-09-14,Air India,DEL,GOI,25,2,23,4362.0,96.1,0.08,DEL-GOI,False,normal
2025-09-14,Air India,BLR,CCU,17,0,17,2841.0,76.3,0.0,BLR-CCU,False,normal
2025-09-14,Air India,BOM,AMD,19,0,19,4420.0,90.2,0.0,BOM-AMD,False,normal
2025-09-14,SpiceJet,DEL,BOM,13,0,13,4196.0,88.6,0.0,DEL-BOM,False,normal
2025-09-14,SpiceJet,DEL,BLR,11,0,11,4921.0,80.5,0.0,DEL-BLR,False,normal
2025-09-14,SpiceJet,BOM,BLR,19,0,19,6417.0,87.2,0.0,BOM-BLR,False,normal
2025-09-14,SpiceJet,DEL,CCU,16,1,15,5228.0,81.8,0.062,DEL-CCU,False,normal
2025-09-14,SpiceJet,BOM,HYD,18,0,18,4852.0,77.9,0.0,BOM-HYD,False,normal
2025-09-14,SpiceJet,DEL,HYD,16,0,16,3709.0,89.7,0.0,DEL-HYD,False,normal
2025-09-14,SpiceJet,BLR,MAA,16,0,16,4412.0,93.8,0.0,BLR-MAA,False,normal
2025-09-14,SpiceJet,DEL,MAA,9,0,9,2936.0,81.5,0.0,DEL-MAA,False,normal
2025-09-14,SpiceJet,BOM,PNQ,11,0,11,3607.0,90.9,0.0,BOM-PNQ,False,normal
2025-09-14,SpiceJet,DEL,GOI,25,2,23,4872.0,90.4,0.08,DEL-GOI,False,normal
2025-09-14,SpiceJet,BLR,CCU,16,0,16,5575.0,83.6,0.0,BLR-CCU,False,normal
2025-09-14,SpiceJet,BOM,AMD,17,0,17,3881.0,79.2,0.0,BOM-AMD,False,normal
2025-09-14,Akasa Air,DEL,BOM,18,0,18,4689.0,87.2,0.0,DEL-BOM,False,normal
2025-09-14,Akasa Air,DEL,BLR,21,1,20,3642.0,86.8,0.048,DEL-BLR,False,normal
2025-09-14,Akasa Air,BOM,BLR,13,1,12,2942.0,78.7,0.077,BOM-BLR,False,normal
2025-09-14,Akasa Air,DEL,CCU,12,0,12,4076.0,80.0,0.0,DEL-CCU,False,normal
2025-09-14,Akasa Air,BOM,HYD,16,0,16,4572.0,86.8,0.0,BOM-HYD,False,normal
2025-09-14,Akasa Air,DEL,HYD,16,0,16,3175.0,81.1,0.0,DEL-HYD,False,normal
2025-09-14,Akasa Air,BLR,MAA,16,0,16,4688.0,88.3,0.0,BLR-MAA,False,normal
2025-09-14,Akasa Air,DEL,MAA,26,0,26,4914.0,79.8,0.0,DEL-MAA,False,normal
2025-09-14,Akasa Air,BOM,PNQ,22,0,22,4738.0,87.1,0.0,BOM-PNQ,False,normal
2025-09-14,Akasa Air,DEL,GOI,22,0,22,3499.0,81.9,0.0,DEL-GOI,False,normal
2025-09-14,Akasa Air,BLR,CCU,18,0,18,4227.0,79.1,0.0,BLR-CCU,False,normal
2025-09-14,Akasa Air,BOM,AMD,23,0,23,2945.0,85.6,0.0,BOM-AMD,False,normal
2025-09-14,Air India Express,DEL,BOM,14,0,14,5044.0,78.6,0.0,DEL-BOM,False,normal
2025-09-14,Air India Express,DEL,BLR,22,1,21,4660.0,87.2,0.045,DEL-BLR,False,normal
2025-09-14,Air India Express,BOM,BLR,12,0,12,5088.0,77.9,0.0,BOM-BLR,False,normal
2025-09-14,Air India Express,DEL,CCU,24,0,24,5559.0,87.6,0.0,DEL-CCU,False,normal
2025-09-14,Air India Express,BOM,HYD,12,0,12,4017.0,88.2,0.0,BOM-HYD,False,normal
2025-09-14,Air India Express,DEL,HYD,14,0,14,5741.0,84.2,0.0,DEL-HYD,False,normal
2025-09-14,Air India Express,BLR,MAA,27,0,27,4882.0,78.2,0.0,BLR-MAA,False,normal
2025-09-14,Air India Express,DEL,MAA,15,0,15,5273.0,77.8,0.0,DEL-MAA,False,normal
2025-09-14,Air India Express,BOM,PNQ,18,0,18,4004.0,87.0,0.0,BOM-PNQ,False,normal
2025-09-14,Air India Express,DEL,GOI,17,0,17,2871.0,87.7,0.0,DEL-GOI,False,normal
2025-09-14,Air India Express,BLR,CCU,24,0,24,3516.0,83.2,0.0,BLR-CCU,False,normal
2025-09-14,Air India Express,BOM,AMD,23,0,23,4999.0,85.2,0.0,BOM-AMD,False,normal
2025-09-15,IndiGo,DEL,BOM,19,1,18,3838.0,80.8,0.053,DEL-BOM,True,normal
2025-09-15,IndiGo,DEL,BLR,19,1,18,4077.0,89.7,0.053,DEL-BLR,True,normal
2025-09-15,IndiGo,BOM,BLR,16,0,16,2797.0,84.4,0.0,BOM-BLR,True,normal
2025-09-15,IndiGo,DEL,CCU,20,0,20,3930.0,77.9,0.0,DEL-CCU,True,normal
2025-09-15,IndiGo,BOM,HYD,21,0,21,5938.0,76.2,0.0,BOM-HYD,True,normal
2025-09-15,IndiGo,DEL,HYD,11,0,11,5117.0,90.2,0.0,DEL-HYD,True,normal
2025-09-15,IndiGo,BLR,MAA,21,0,21,5893.0,88.5,0.0,BLR-MAA,True,normal
2025-09-15,IndiGo,DEL,MAA,10,0,10,3350.0,86.9,0.0,DEL-MAA,True,normal
2025-09-15,IndiGo,BOM,PNQ,20,0,20,4194.0,74.5,0.0,BOM-PNQ,True,normal
2025-09-15,IndiGo,DEL,GOI,18,0,18,4386.0,85.5,0.0,DEL-GOI,True,normal
2025-09-15,IndiGo,BLR,CCU,19,0,19,4380.0,77.6,0.0,BLR-CCU,True,normal
2025-09-15,IndiGo,BOM,AMD,16,0,16,3552.0,81.7,0.0,BOM-AMD,True,normal
2025-09-15,Air India,DEL,BOM,21,0,21,4614.0,91.4,0.0,DEL-BOM,False,normal
2025-09-15,Air India,DEL,BLR,15,1,14,4778.0,77.3,0.067,DEL-BLR,False,normal
2025-09-15,Air India,BOM,BLR,15,0,15,3469.0,90.2,0.0,BOM-BLR,False,normal
2025-09-15,Air India,DEL,CCU,26,0,26,2958.0,80.2,0.0,DEL-CCU,False,normal
2025-09-15,Air India,BOM,HYD,17,2,15,4065.0,82.9,0.118,BOM-HYD,False,normal
2025-09-15,Air India,DEL,HYD,15,0,15,4319.0,81.7,0.0,DEL-HYD,False,normal
2025-09-15,Air India,BLR,MAA,20,0,20,3755.0,85.8,0.0,BLR-MAA,False,normal
2025-09-15,Air India,DEL,MAA,26,0,26,3142.0,84.8,0.0,DEL-MAA,False,normal
2025-09-15,Air India,BOM,PNQ,23,0,23,5191.0,81.5,0.0,BOM-PNQ,False,normal
2025-09-15,Air India,DEL,GOI,9,0,9,3814.0,91.4,0.0,DEL-GOI,False,normal
2025-09-15,Air India,BLR,CCU,21,0,21,3845.0,88.1,0.0,BLR-CCU,False,normal
2025-09-15,Air India,BOM,AMD,17,0,17,4434.0,85.1,0.0,BOM-AMD,False,normal
2025-09-15,SpiceJet,DEL,BOM,21,0,21,4766.0,78.7,0.0,DEL-BOM,False,normal
2025-09-15,SpiceJet,DEL,BLR,21,0,21,2784.0,85.9,0.0,DEL-BLR,False,normal
2025-09-15,SpiceJet,BOM,BLR,22,1,21,5197.0,80.9,0.045,BOM-BLR,False,normal
2025-09-15,SpiceJet,DEL,CCU,19,1,18,4463.0,99.0,0.053,DEL-CCU,False,normal
2025-09-15,SpiceJet,BOM,HYD,18,0,18,5219.0,79.4,0.0,BOM-HYD,False,normal
2025-09-15,SpiceJet,DEL,HYD,22,2,20,3576.0,90.3,0.091,DEL-HYD,False,normal
2025-09-15,SpiceJet,BLR,MAA,15,0,15,4035.0,80.8,0.0,BLR-MAA,False,normal
2025-09-15,SpiceJet,DEL,MAA,15,0,15,4789.0,88.4,0.0,DEL-MAA,False,normal
2025-09-15,SpiceJet,BOM,PNQ,18,0,18,3784.0,91.9,0.0,BOM-PNQ,False,normal
2025-09-15,SpiceJet,DEL,GOI,12,0,12,3905.0,85.7,0.0,DEL-GOI,False,normal
2025-09-15,SpiceJet,BLR,CCU,19,0,19,3685.0,82.0,0.0,BLR-CCU,False,normal
2025-09-15,SpiceJet,BOM,AMD,15,1,14,4833.0,91.0,0.067,BOM-AMD,False,normal
2025-09-15,Akasa Air,DEL,BOM,19,0,19,3981.0,81.1,0.0,DEL-BOM,False,normal
2025-09-15,Akasa Air,DEL,BLR,21,0,21,4770.0,77.9,0.0,DEL-BLR,False,normal
2025-09-15,Akasa Air,BOM,BLR,21,0,21,5210.0,85.3,0.0,BOM-BLR,False,normal
2025-09-15,Akasa Air,DEL,CCU,15,0,15,4371.0,91.2,0.0,DEL-CCU,False,normal
2025-09-15,Akasa Air,BOM,HYD,17,0,17,4796.0,77.2,0.0,BOM-HYD,False,normal
2025-09-15,Akasa Air,DEL,HYD,23,0,23,2807.0,82.1,0.0,DEL-HYD,False,normal
2025-09-15,Akasa Air,BLR,MAA,13,0,13,4866.0,79.8,0.0,BLR-MAA,False,normal
2025-09-15,Akasa Air,DEL,MAA,17,0,17,5717.0,72.9,0.0,DEL-MAA,False,normal
2025-09-15,Akasa Air,BOM,PNQ,19,0,19,3705.0,78.6,0.0,BOM-PNQ,False,normal
2025-09-15,Akasa Air,DEL,GOI,16,0,16,4326.0,89.7,0.0,DEL-GOI,False,normal
2025-09-15,Akasa Air,BLR,CCU,24,0,24,3821.0,79.0,0.0,BLR-CCU,False,normal
2025-09-15,Akasa Air,BOM,AMD,17,0,17,3465.0,92.7,0.0,BOM-AMD,False,normal
2025-09-15,Air India Express,DEL,BOM,17,0,17,4911.0,76.5,0.0,DEL-BOM,False,normal
2025-09-15,Air India Express,DEL,BLR,21,0,21,3082.0,88.2,0.0,DEL-BLR,False,normal
2025-09-15,Air India Express,BOM,BLR,23,0,23,3852.0,89.7,0.0,BOM-BLR,False,normal
2025-09-15,Air India Express,DEL,CCU,18,0,18,4041.0,89.8,0.0,DEL-CCU,False,normal
2025-09-15,Air India Express,BOM,HYD,18,0,18,5577.0,83.0,0.0,BOM-HYD,False,normal
2025-09-15,Air India Express,DEL,HYD,10,0,10,5054.0,77.7,0.0,DEL-HYD,False,normal
2025-09-15,Air India Express,BLR,MAA,14,1,13,4215.0,85.5,0.071,BLR-MAA,False,normal
2025-09-15,Air India Express,DEL,MAA,20,0,20,4329.0,78.0,0.0,DEL-MAA,False,normal
2025-09-15,Air India Express,BOM,PNQ,17,0,17,4262.0,82.9,0.0,BOM-PNQ,False,normal
2025-09-15,Air India Express,DEL,GOI,23,0,23,3391.0,83.4,0.0,DEL-GOI,False,normal
2025-09-15,Air India Express,BLR,CCU,14,0,14,3957.0,77.4,0.0,BLR-CCU,False,normal
2025-09-15,Air India Express,BOM,AMD,16,0,16,4153.0,91.9,0.0,BOM-AMD,False,normal
2025-09-16,IndiGo,DEL,BOM,22,1,21,3503.0,94.4,0.045,DEL-BOM,True,normal
2025-09-16,IndiGo,DEL,BLR,27,0,27,2792.0,89.6,0.0,DEL-BLR,True,normal
2025-09-16,IndiGo,BOM,BLR,17,0,17,3533.0,90.5,0.0,BOM-BLR,True,normal
2025-09-16,IndiGo,DEL,CCU,14,0,14,4659.0,78.8,0.0,DEL-CCU,True,normal
2025-09-16,IndiGo,BOM,HYD,19,2,17,3962.0,73.8,0.105,BOM-HYD,True,normal
2025-09-16,IndiGo,DEL,HYD,21,1,20,4030.0,86.0,0.048,DEL-HYD,True,normal
2025-09-16,IndiGo,BLR,MAA,25,0,25,2843.0,82.9,0.0,BLR-MAA,True,normal
2025-09-16,IndiGo,DEL,MAA,20,0,20,3701.0,86.1,0.0,DEL-MAA,True,normal
2025-09-16,IndiGo,BOM,PNQ,28,1,27,4610.0,85.7,0.036,BOM-PNQ,True,normal
2025-09-16,IndiGo,DEL,GOI,18,0,18,5471.0,82.2,0.0,DEL-GOI,True,normal
2025-09-16,IndiGo,BLR,CCU,17,0,17,4381.0,95.7,0.0,BLR-CCU,True,normal
2025-09-16,IndiGo,BOM,AMD,16,0,16,3477.0,88.0,0.0,BOM-AMD,True,normal
2025-09-16,Air India,DEL,BOM,26,0,26,5185.0,89.9,0.0,DEL-BOM,False,normal
2025-09-16,Air India,DEL,BLR,15,0,15,5099.0,84.3,0.0,DEL-BLR,False,normal
2025-09-16,Air India,BOM,BLR,16,0,16,5228.0,84.8,0.0,BOM-BLR,False,normal
2025-09-16,Air India,DEL,CCU,20,0,20,4075.0,69.6,0.0,DEL-CCU,False,normal
2025-09-16,Air India,BOM,HYD,23,0,23,3453.0,86.5,0.0,BOM-HYD,False,normal
2025-09-16,Air India,DEL,HYD,20,0,20,4423.0,89.6,0.0,DEL-HYD,False,normal
2025-09-16,Air India,BLR,MAA,17,0,17,1887.0,86.5,0.0,BLR-MAA,False,normal
2025-09-16,Air India,DEL,MAA,20,0,20,4710.0,90.8,0.0,DEL-MAA,False,normal
2025-09-16,Air India,BOM,PNQ,22,1,21,3303.0,90.3,0.045,BOM-PNQ,False,normal
2025-09-16,Air India,DEL,GOI,12,0,12,4603.0,82.6,0.0,DEL-GOI,False,normal
2025-09-16,Air India,BLR,CCU,11,0,11,5336.0,89.0,0.0,BLR-CCU,False,normal
2025-09-16,Air India,BOM,AMD,22,0,22,3586.0,81.9,0.0,BOM-AMD,False,normal
2025-09-16,SpiceJet,DEL,BOM,21,1,20,3277.0,98.2,0.048,DEL-BOM,False,normal
2025-09-16,SpiceJet,DEL,BLR,17,0,17,2760.0,89.2,0.0,DEL-BLR,False,normal
2025-09-16,SpiceJet,BOM,BLR,22,0,22,3913.0,81.7,0.0,BOM-BLR,False,normal
2025-09-16,SpiceJet,DEL,CCU,18,0,18,2403.0,85.6,0.0,DEL-CCU,False,normal
2025-09-16,SpiceJet,BOM,HYD,22,1,21,4065.0,76.3,0.045,BOM-HYD,False,normal
2025-09-16,SpiceJet,DEL,HYD,19,0,19,4949.0,83.9,0.0,DEL-HYD,False,normal
2025-09-16,SpiceJet,BLR,MAA,21,0,21,4265.0,82.5,0.0,BLR-MAA,False,normal
2025-09-16,SpiceJet,DEL,MAA,18,0,18,4001.0,79.6,0.0,DEL-MAA,False,normal
2025-09-16,SpiceJet,BOM,PNQ,22,1,21,5069.0,87.2,0.045,BOM-PNQ,False,normal
2025-09-16,SpiceJet,DEL,GOI,18,0,18,4575.0,72.7,0.0,DEL-GOI,False,normal
